image_path,image_file,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,input_bbox_xmin_norm,input_bbox_ymin_norm,input_bbox_xmax_norm,input_bbox_ymax_norm,annotation_ids,gt_gaze_points_norm,gt_avg_x_norm,gt_avg_y_norm,pred_gaze_x_norm,pred_gaze_y_norm,pred_gaze_x_px,pred_gaze_y_px,min_l2,avg_l2,auc
test2/00000000/00000011.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000011.jpg,500,375,125.0,167.0,148.0,194.0,0.2406000047922134,0.4381333291530609,0.3053999841213226,0.5245333313941956,"[1, 2, 3, 4, 5, 6]","[[0.20999999344348907, 0.8759999871253967], [0.20600000023841858, 0.9693329930305481], [0.2199999988079071, 0.9800000190734863], [0.2939999997615814, 0.9186670184135437], [0.17800000309944153, 0.8519999980926514], [0.21199999749660492, 0.9733330011367798]]",0.2200000137090683,0.9282221794128418,0.2224586457014084,0.9290855526924132,111.2293228507042,348.407082259655,0.0434826798737049,0.0026058175135403,0.977560579776764
test2/00000000/00000012.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000012.jpg,500,335,269.0,111.0,314.0,152.0,0.5289999842643738,0.3119403123855591,0.6370000243186951,0.4731343388557434,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.23000000417232513, 0.3119400143623352], [0.4959999918937683, 0.33880600333213806], [0.49399998784065247, 0.3417910039424896], [0.5019999742507935, 0.3985069990158081], [0.4819999933242798, 0.3358210027217865], [0.5019999742507935, 0.37164199352264404], [0.5099999904632568, 0.3119400143623352], [0.49399998784065247, 0.3492540121078491]]",0.4637499749660492,0.3449625968933105,0.4699216187000274,0.2579848766326904,234.96080935001373,86.4249336719513,0.0672118514776229,0.0871964022517204,0.930824875831604
test2/00000000/00000013.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000013.jpg,448,400,47.0,61.0,161.0,172.0,0.0794642791152,0.1202500313520431,0.3848214149475097,0.4622499942779541,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7455360293388367, 0.5874999761581421], [0.607142984867096, 0.4399999976158142], [0.6339290142059326, 0.45500001311302185], [0.689732015132904, 0.4650000035762787], [0.575892984867096, 0.4724999964237213], [0.6986610293388367, 0.4950000047683716], [0.6674110293388367, 0.4350000023841858], [0.5892860293388367, 0.5024999976158142], [0.7544639706611633, 0.5425000190734863], [0.595982015132904, 0.4650000035762787]]",0.6558036208152771,0.4860000014305115,0.6010453701019287,0.5425172448158264,269.26832580566406,217.00689792633057,0.0417092554271221,0.0786934867501258,0.9486539959907532
test2/00000000/00000014.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000014.jpg,640,480,593.0,105.0,637.0,220.0,0.8520312309265137,0.1947916597127914,1.0,0.4822916686534881,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7672730088233948, 0.6963639855384827], [0.6254550218582153, 0.5242419838905334], [0.3709090054035187, 0.7884849905967712], [0.37454500794410706, 0.7836359739303589], [0.38909101486206055, 0.7933329939842224], [0.35636401176452637, 0.7715150117874146], [0.5581820011138916, 0.6042420268058777], [0.523635983467102, 0.8272730112075806], [0.33272698521614075, 0.7666670083999634], [0.3687500059604645, 0.78125]]",0.4666932225227356,0.7337006330490112,0.3448156118392944,0.7834601402282715,220.68199157714844,376.0608673095703,0.0166148021817207,0.131644070148468,0.9348703622817992
test2/00000000/00000015.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000015.jpg,640,480,319.0,4.0,452.0,103.0,0.4776562750339508,0.0,0.7270312309265137,0.2838541269302368,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.3624359965324402, 0.7243880033493042], [0.354544997215271, 0.6139389872550964], [0.35818201303482056, 0.62363600730896], [0.36181798577308655, 0.5751519799232483], [0.3709090054035187, 0.6163640022277832], [0.39090898633003235, 0.6018180251121521], [0.38727301359176636, 0.582423985004425], [0.3527269959449768, 0.6115149855613708], [0.3818179965019226, 0.6139389872550964], [0.3671880066394806, 0.606249988079071]]",0.3687805235385895,0.6169425249099731,0.3677786886692047,0.6150580048561096,235.37836074829104,295.2278423309326,0.0033918302506208,0.0021342653781175,0.9943431615829468
test2/00000000/00000016.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000016.jpg,500,375,291.0,11.0,320.0,47.0,0.567799985408783,0.0197333320975303,0.65420001745224,0.1349333226680755,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.6299999952316284, 0.5960000157356262], [0.6399999856948853, 0.6013330221176147], [0.5960000157356262, 0.5213329792022705], [0.800000011920929, 0.13466699421405792], [0.6200000047683716, 0.5320000052452087], [0.6060000061988831, 0.5293329954147339], [0.6119999885559082, 0.5773329734802246], [0.5740000009536743, 0.48933300375938416], [0.6240000128746033, 0.5239999890327454], [0.6100000143051147, 0.527999997138977]]",0.6311999559402466,0.5033332109451294,0.6478568911552429,0.5722689628601074,323.92844557762146,214.60086107254028,0.0296990163624286,0.0709196105599403,0.9604024291038512
test2/00000000/00000017.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000017.jpg,374,500,112.0,203.0,161.0,264.0,0.2671122848987579,0.3937999904155731,0.4628342390060425,0.5401999950408936,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.32620298862457275, 0.7580000162124634], [0.4385029971599579, 0.7379999756813049], [0.41711199283599854, 0.6240000128746033], [0.47058799862861633, 0.7960000038146973], [0.6176469922065735, 0.5600000023841858], [0.6443849802017212, 0.8619999885559082], [0.6203209757804871, 0.5519999861717224], [0.43315500020980835, 0.8159999847412109], [0.6176469922065735, 0.5559999942779541]]",0.5095067620277405,0.6957777738571167,0.3762862682342529,0.7721149325370789,140.7310643196106,386.0574662685394,0.0520342737436294,0.1535417288541793,0.8964040875434875
test2/00000000/00000018.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000018.jpg,195,133,155.0,39.0,172.0,57.0,0.7830768823623657,0.2796992659568786,0.8938461542129517,0.4421052634716034,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.31812000274658203, 0.34333300590515137], [0.7364439964294434, 0.8500000238418579], [0.5886669754981995, 0.8433330059051514], [0.5502219796180725, 0.9485329985618591], [0.7478119730949402, 0.8466669917106628], [0.7523589730262756, 0.8666669726371765], [0.7614529728889465, 0.8833330273628235], [0.7341709733009338, 0.8833330273628235], [0.7473570108413696, 0.8585330247879028], [0.7435899972915649, 0.857142984867096]]",0.6680194735527039,0.8180874586105347,0.750213086605072,0.8704388737678528,146.29155188798904,115.76837021112442,0.0043395929969847,0.0974497869610786,0.8934835195541382
test2/00000000/00000019.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000019.jpg,550,372,186.0,174.0,213.0,201.0,0.3332727253437042,0.4604838788509369,0.3921818137168884,0.5475806593894958,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.4090909957885742, 0.6182799935340881], [0.41636401414871216, 0.6290320158004761], [0.41636401414871216, 0.604839026927948], [0.37818199396133423, 0.6209679841995239], [0.38909101486206055, 0.6209679841995239], [0.40727299451828003, 0.6317200064659119], [0.4272730052471161, 0.6236559748649597], [0.41818198561668396, 0.6827960014343262], [0.3963640034198761, 0.604839026927948], [0.40727299451828003, 0.6182799935340881]]",0.4065456986427307,0.6255377531051636,0.4131730794906616,0.5921400785446167,227.2451937198639,220.2761092185974,0.0130937146022915,0.0340488888323307,0.9931200742721558
test2/00000000/00000020.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000020.jpg,263,500,79.0,121.0,127.0,166.0,0.2821292579174042,0.2293999940156936,0.5011407136917114,0.3445999920368194,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.8076390027999878, 0.11454500257968903], [0.8283789753913879, 0.10909099876880646], [0.8525750041007996, 0.11818200349807739], [0.8283789753913879, 0.11090900003910065], [0.8594880104064941, 0.10909099876880646], [0.8249220252037048, 0.11454500257968903], [0.8110960125923157, 0.11272700130939484], [0.7523329854011536, 0.12727299332618713], [0.825094997882843, 0.10999999940395355]]",0.8211007118225098,0.1140403226017952,0.8049129247665405,0.1078609824180603,211.69209921360016,53.93049120903015,0.0072185616008937,0.0173271093517541,0.9979038238525392
test2/00000000/00000021.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000021.jpg,500,375,348.0,214.0,412.0,266.0,0.6832000017166138,0.537600040435791,0.8367999792098999,0.7423999905586243,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.6140000224113464, 0.7613329887390137], [0.6039999723434448, 0.8413329720497131], [0.6579999923706055, 0.6600000262260437], [0.5879999995231628, 0.8040000200271606], [0.4819999933242798, 0.585332989692688], [0.5960000157356262, 0.7213330268859863], [0.5860000252723694, 0.7773330211639404], [0.5920000076293945, 0.7919999957084656]]",0.5900000333786011,0.742833137512207,0.5775087475776672,0.7419279217720032,288.7543737888336,278.2229706645012,0.0276780910789966,0.0125240422785282,0.9811031818389891
test2/00000000/00000022.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000022.jpg,400,267,362.0,124.0,395.0,178.0,0.8652499914169312,0.4441947937011719,1.0,0.6868913769721985,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.315324991941452, 0.23333300650119781], [0.25302499532699585, 0.15666699409484863], [0.2953000068664551, 0.1766670048236847], [0.2641499936580658, 0.1466670036315918], [0.22632500529289246, 0.36333298683166504], [0.12174999713897705, 0.25999999046325684], [0.2641499936580658, 0.14000000059604645], [0.24412499368190765, 0.17333300411701202], [0.48244500160217285, 0.32853299379348755], [0.2574999928474426, 0.1498129963874817]]",0.2724094688892364,0.2128345966339111,0.2335346341133117,0.1582866609096527,93.4138536453247,42.26253846287728,0.018399678170681,0.0669830590486526,0.956528902053833
test2/00000000/00000023.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000023.jpg,640,457,203.0,160.0,292.0,261.0,0.2920312285423279,0.3280087411403656,0.4814062714576721,0.5932166576385498,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.3709090054035187, 0.859021008014679], [0.39090898633003235, 0.7800880074501038], [0.40545499324798584, 0.7775409817695618], [0.40363600850105286, 0.831013023853302], [0.41636401414871216, 0.7826340198516846], [0.4000000059604645, 0.7597180008888245], [0.3981820046901703, 0.8030040264129639], [0.4109089970588684, 0.831013023853302], [0.4109089970588684, 0.7953649759292603], [0.40312498807907104, 0.789933979511261]]",0.4010397791862488,0.8009330630302429,0.4137179255485534,0.7943274974822998,264.7794723510742,363.007666349411,0.0029944016132503,0.0142957642674446,0.993089497089386
test2/00000000/00000024.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000024.jpg,640,424,175.0,5.0,253.0,104.0,0.2453906238079071,0.0,0.4233593940734863,0.2686320841312408,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7654550075531006, 0.6728990077972412], [0.8109089732170105, 0.6536880135536194], [0.8018180131912231, 0.5960549712181091], [0.7672730088233948, 0.5439109802246094], [0.7672730088233948, 0.6372209787368774], [0.8399999737739563, 0.5987989902496338], [0.7963640093803406, 0.5246999859809875], [0.7799999713897705, 0.6564319729804993], [0.7909089922904968, 0.6399660110473633], [0.78125, 0.6415089964866638]]",0.7901250720024109,0.6165180206298828,0.824769914150238,0.6199204325675964,527.8527450561523,262.8462634086609,0.0260397791862487,0.0348115153610706,0.952967405319214
test2/00000000/00000025.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000025.jpg,640,427,548.0,84.0,583.0,121.0,0.8489062190055847,0.1880562156438827,0.9182812571525574,0.2920374572277069,"[1, 2, 3, 4, 5, 6, 7]","[[0.8363639712333679, 0.21658499538898468], [0.9545450210571289, 0.26291200518608093], [0.7363640069961548, 0.2247599959373474], [0.8090909719467163, 0.20568400621414185], [0.8345450162887573, 0.2574619948863983], [0.8018180131912231, 0.23293599486351013], [0.815625011920929, 0.2201409935951233]]",0.8269074559211731,0.231497123837471,0.8910225033760071,0.2867521643638611,570.2544021606445,122.44317418336868,0.0636209100484848,0.0846395790576934,0.958564817905426
test2/00000000/00000026.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000026.jpg,640,426,525.0,98.0,580.0,166.0,0.7995312809944153,0.214084506034851,0.9270312190055848,0.405633807182312,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.6654549837112427, 0.6775500178337097], [0.6709089875221252, 0.6447719931602478], [0.6818180084228516, 0.6037989854812622], [0.6509090065956116, 0.6311140060424805], [0.6563640236854553, 0.6584290266036987], [0.6581820249557495, 0.6556980013847351], [0.676364004611969, 0.6447719931602478], [0.6418179869651794, 0.6939389705657959], [0.6672729849815369, 0.6256510019302368], [0.6625000238418579, 0.6455399990081787]]",0.6631592512130737,0.6481264233589172,0.6659517884254456,0.4961729645729065,426.2091445922852,211.36968290805817,0.1087892279028892,0.1519791185855865,0.9819899797439576
test2/00000000/00000027.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000027.jpg,500,346,216.0,5.0,280.0,86.0,0.4018999934196472,0.0,0.5900999903678894,0.2719653248786926,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.32199999690055847, 0.9248549938201904], [0.3720000088214874, 0.849711000919342], [0.3440000116825104, 0.93641597032547], [0.4099999964237213, 0.8959540128707886], [0.38199999928474426, 0.8872830271720886], [0.18799999356269836, 0.8554909825325012], [0.3799999952316284, 0.9046239852905273], [0.3199999928474426, 0.893064022064209], [0.4059999883174896, 0.6936420202255249], [0.3840000033378601, 0.8901730179786682]]",0.3507999777793884,0.8731212615966797,0.1709936559200287,0.9044102430343628,85.49682796001434,312.9259440898895,0.0517910197377204,0.1825083792209625,0.9179881811141968
test2/00000000/00000028.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000028.jpg,500,332,415.0,85.0,471.0,164.0,0.7912000417709351,0.232228934764862,0.9807999730110168,0.5177710652351379,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.39800000190734863, 0.789156973361969], [0.4259999990463257, 0.8072289824485779], [0.4359999895095825, 0.7469879984855652], [0.45399999618530273, 0.7740960121154785], [0.4300000071525574, 0.8253009915351868], [0.4560000002384186, 0.789156973361969], [0.4259999990463257, 0.8072289824485779], [0.4259999990463257, 0.8042169809341431], [0.44999998807907104, 0.7530120015144348], [0.4300000071525574, 0.7951809763908386]]",0.4332000315189361,0.7891566753387451,0.4971267282962799,0.7927986979484558,248.56336414813995,263.20916771888733,0.0412876494228839,0.0640303567051887,0.969300389289856
test2/00000000/00000029.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000029.jpg,640,469,71.0,106.0,125.0,165.0,0.0978125035762786,0.2134328484535217,0.2084374874830246,0.3643923103809356,"[1, 2, 3, 4, 5, 6]","[[0.23636400699615479, 0.2965500056743622], [0.24181799590587616, 0.26677700877189636], [0.23272700607776642, 0.27918198704719543], [0.27090901136398315, 0.28910601139068604], [0.27454501390457153, 0.28414401412010193], [0.24531200528144836, 0.2814500033855438]]",0.2502791881561279,0.2828681766986847,0.8513342142105103,0.3001722693443298,544.8538970947266,140.7807943224907,0.5770118236541748,0.6013040542602539,0.9613692164421082
test2/00000000/00000030.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000030.jpg,640,480,514.0,182.0,550.0,224.0,0.7918750047683716,0.3704166710376739,0.8706250190734863,0.4754166603088379,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7236359715461731, 0.8563640117645264], [0.7400000095367432, 0.8490909934043884], [0.730908989906311, 0.8878790140151978], [0.7509089708328247, 0.8224239945411682], [0.7345449924468994, 0.851514995098114], [0.7436360120773315, 0.8369699716567993], [0.7363640069961548, 0.8393939733505249], [0.7454550266265869, 0.8660609722137451], [0.738182008266449, 0.8345450162887573], [0.737500011920929, 0.84375]]",0.7381135821342468,0.8487992286682129,0.7290526628494263,0.8556262254714966,466.5937042236328,410.7005882263184,0.0054667061194777,0.0113449608907103,0.9958027601242064
test2/00000000/00000031.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000031.jpg,400,300,29.0,44.0,119.0,146.0,0.032000008970499,0.1126666739583015,0.3379999995231628,0.5206666588783264,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.07500000298023224, 0.9466670155525208], [0.05000000074505806, 0.9933329820632935], [0.09772499650716782, 0.9520329833030701], [0.07750000059604645, 0.9533330202102661], [0.11749999970197678, 0.9700000286102295], [0.07500000298023224, 0.9766669869422913], [0.11500000208616257, 0.9566670060157776], [0.11999999731779099, 0.9666669964790344], [0.0625, 0.9833329916000366], [0.08749999850988388, 0.9599999785423279]]",0.0877725034952163,0.9658700227737428,0.109375,0.96875,43.75,290.625,0.0082205953076481,0.0217936262488365,0.9930946230888368
test2/00000000/00000032.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000032.jpg,640,640,441.0,92.0,533.0,200.0,0.6596875190734863,0.1268749982118606,0.8621875047683716,0.3293749988079071,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.16727299988269806, 0.7127270102500916], [0.41818198561668396, 0.8836359977722168], [0.19454500079154968, 0.6254550218582153], [0.12727299332618713, 0.5672730207443237], [0.43454501032829285, 0.8199999928474426], [0.2490909993648529, 0.7909089922904968], [0.16727299988269806, 0.6509090065956116], [0.17818200588226318, 0.6945449709892273], [0.20000000298023224, 0.7363640069961548], [0.17499999701976776, 0.6984379887580872]]",0.2311364114284515,0.7180255651473999,0.1940581798553466,0.7596913576126099,124.19723510742188,486.2024688720703,0.0240721944719553,0.0557748451828956,0.9489965438842772
test2/00000000/00000033.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000033.jpg,640,480,151.0,231.0,235.0,313.0,0.2228125035762787,0.4616666734218597,0.3803125023841858,0.67166668176651,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.4872730076313019, 0.6624240279197693], [0.5054550170898438, 0.645455002784729], [0.5454549789428711, 0.6600000262260437], [0.5072730183601379, 0.6503030061721802], [0.5250909924507141, 0.6516609787940979], [0.5345450043678284, 0.6187880039215088], [0.5, 0.6406059861183167], [0.5189089775085449, 0.6540849804878235], [0.4836359918117523, 0.6551520228385925], [0.5078120231628418, 0.6458330154418945]]",0.5115448832511902,0.6484307050704956,0.5436863899230957,0.5948014259338379,347.95928955078125,285.5046844482422,0.0256694555282592,0.0625234022736549,0.9839446544647216
