image_path,image_file,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,input_bbox_xmin_norm,input_bbox_ymin_norm,input_bbox_xmax_norm,input_bbox_ymax_norm,annotation_ids,gt_gaze_points_norm,gt_avg_x_norm,gt_avg_y_norm,pred_gaze_x_norm,pred_gaze_y_norm,pred_gaze_x_px,pred_gaze_y_px,min_l2,avg_l2,auc,gaze_angle_error_deg
test2/00000000/00000191.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000191.jpg,640,426,206.0,127.0,291.0,228.0,0.2935937345027923,0.274413138628006,0.4829687476158142,0.5589202046394348,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.5818179845809937, 0.8906099796295166], [0.5490909814834595, 0.9015359878540039], [0.554544985294342, 0.9124630093574524], [0.5454549789428711, 0.9070000052452087], [0.5436360239982605, 0.8960729837417603], [0.5527269840240479, 0.8824160099029541], [0.5581820011138916, 0.8742210268974304], [0.5490909814834595, 0.8960729837417603], [0.5400000214576721, 0.9042680263519287], [0.5484380125999451, 0.8943660259246826]]",0.5522983074188232,0.8959026336669922,0.5131500959396362,0.4214752316474914,328.4160614013672,179.54844868183136,0.454979807138443,0.476039856672287,0.9761916399002076,68.90133656158444
test2/00000001/00001210.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000001/00001210.jpg,500,335,115.0,219.0,150.0,258.0,0.2182000130414962,0.6420895457267761,0.3117999732494354,0.7817910313606262,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.5440000295639038, 0.8373129963874817], [0.4300000071525574, 0.4462690055370331], [0.3199999928474426, 0.5029850006103516], [0.38199999928474426, 0.643284022808075], [0.37880000472068787, 0.4658510088920593], [0.4059999883174896, 0.47313401103019714], [0.44600000977516174, 0.592536985874176], [0.42399999499320984, 0.5985069870948792], [0.4020000100135803, 0.46567198634147644]]",0.4147555530071258,0.5583946704864502,0.4105317890644073,0.3699174225330353,205.26589453220367,123.92233654856682,0.0787945166230201,0.1885245591402053,0.9003485441207886,21.234164017393656
test2/00000000/00000165.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000165.jpg,640,433,128.0,163.0,161.0,192.0,0.1948437392711639,0.3642032146453857,0.2567187547683716,0.4556581974029541,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.24181799590587616, 0.07001899927854538], [0.28909099102020264, 0.04851999878883362], [0.2365269958972931, 0.06819099932909012], [0.26909101009368896, 0.059268999844789505], [0.23818199336528778, 0.06464400142431259], [0.24363599717617035, 0.06733199954032898], [0.23999999463558197, 0.06733199954032898], [0.24181799590587616, 0.06464400142431259], [0.24727299809455872, 0.07001899927854538], [0.24062499403953552, 0.06697499752044678]]",0.2488060742616653,0.0646945014595985,0.723243236541748,0.0581920482218265,462.8756713867188,25.197156880050898,0.4342599809169769,0.4744817316532135,0.9649926424026488,50.92157767933895
test2/00000004/00004058.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004058.jpg,640,480,491.0,366.0,624.0,478.0,0.7464062571525574,0.70333331823349,0.9957812428474426,1.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.761817991733551, 0.46363601088523865], [0.6800000071525574, 0.29878801107406616], [0.7218179702758789, 0.38606101274490356], [0.7432730197906494, 0.3825699985027313], [0.8418179750442505, 0.49272701144218445], [0.730908989906311, 0.38848501443862915], [0.7363640069961548, 0.38606101274490356], [0.8363639712333679, 0.45151498913764954], [0.731249988079071, 0.3833329975605011]]",0.753734827041626,0.4036861956119537,0.7840918302536011,0.5908890962600708,501.8187713623047,283.626766204834,0.1138775795698165,0.1896482855081558,0.952118992805481,3.769920448278606
test2/00000002/00002703.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002703.jpg,640,383,159.0,153.0,207.0,199.0,0.2409375011920929,0.3843342065811157,0.3309375047683716,0.5347258448600769,"[1, 2, 3, 4, 5, 6, 7]","[[0.5381820201873779, 0.12630000710487366], [0.5472729802131653, 0.11414700001478195], [0.323635995388031, 0.3754329979419708], [0.42181798815727234, 0.5425350069999695], [0.3363640010356903, 0.39973899722099304], [0.46000000834465027, 0.4756940007209778], [0.5406249761581421, 0.11749300360679626]]",0.4525568783283233,0.3073344230651855,0.4223457872867584,0.677584171295166,270.3013038635254,259.5147376060486,0.1350501924753189,0.371480256319046,0.8818663954734802,100.38070972843158
test2/00000001/00001492.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000001/00001492.jpg,640,427,343.0,105.0,412.0,184.0,0.5157812833786011,0.2274004817008972,0.6639062166213989,0.4494144916534424,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.39272698760032654, 0.666234016418457], [0.3819819986820221, 0.6946300268173218], [0.13818199932575226, 0.5926550030708313], [0.37818199396133423, 0.6417070031166077], [0.3254550099372864, 0.6880350112915039], [0.3109090030193329, 0.7370880246162415], [0.3479999899864197, 0.6841109991073608], [0.26909101009368896, 0.649882972240448], [0.34727299213409424, 0.6771339774131775], [0.34687501192092896, 0.679157018661499]]",0.3238676190376282,0.6710634231567383,0.4655837714672088,0.7096810936927795,297.9736137390137,303.03382700681686,0.0848278179764747,0.1468836069107055,0.96384197473526,20.139538041411885
test2/00000003/00003014.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003014.jpg,640,480,479.0,207.0,530.0,264.0,0.7348437309265137,0.4193749725818634,0.8417187929153442,0.56187504529953,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.8654549717903137, 0.4830299913883209], [0.830909013748169, 0.6066669821739197], [0.8636360168457031, 0.5921210050582886], [0.7818179726600647, 0.5193939805030823], [0.8727269768714905, 0.47818198800086975], [0.8272730112075806, 0.5848479866981506], [0.9036359786987305, 0.5678790211677551], [0.8036360144615173, 0.5072730183601379], [0.8343750238418579, 0.59375]]",0.8426072597503662,0.5481271147727966,0.9003109931945801,0.4257586598396301,576.1990356445312,204.3641567230225,0.0592375174164772,0.1352913826704025,0.910744845867157,76.69813600269639
test2/00000000/00000802.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000802.jpg,640,424,86.0,83.0,168.0,181.0,0.1065624952316284,0.1726415008306503,0.2903124988079071,0.4500000178813934,"[1, 2, 3, 4, 5, 6, 7]","[[0.145455002784729, 0.8210980296134949], [0.2763639986515045, 0.13499100506305695], [0.15090900659561157, 0.7387650012969971], [0.1618179976940155, 0.7524870038032532], [0.19636400043964386, 0.7634649872779846], [0.1327269971370697, 0.7469980120658875], [0.1484380066394806, 0.7429249882698059]]",0.1731535643339157,0.6715326905250549,0.2041657716035843,0.4955024123191833,130.66609382629397,210.0930228233337,0.2490240335464477,0.1787412017583847,0.9285656213760376,5.796504508374878
test2/00000004/00004612.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004612.jpg,640,480,104.0,38.0,267.0,208.0,0.1304687559604644,0.0437499992549419,0.44921875,0.46875,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.8945450186729431, 0.7763640284538269], [0.8654549717903137, 0.8563640117645264], [0.8072729706764221, 0.7836359739303589], [0.8799999952316284, 0.7812119722366333], [0.9127269983291626, 0.8369699716567993], [0.4528909921646118, 0.38310301303863525], [0.8581820130348206, 0.8660609722137451], [0.5654550194740295, 0.49030300974845886], [0.8836359977722168, 0.9290909767150879], [0.862500011920929, 0.8583329916000366]]",0.7982663512229919,0.7561436891555786,0.9009775519371032,0.8188782930374146,576.6256332397461,393.061580657959,0.0215721651911735,0.120354562997818,0.9350242614746094,1.8817627378069068
test2/00000000/00000811.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000811.jpg,427,640,22.0,271.0,74.0,322.0,0.0393442660570144,0.4145312309265136,0.1854800879955291,0.5120312571525574,"[1, 2, 3, 4, 5, 6, 7]","[[0.4781990051269531, 0.33090901374816895], [0.48909899592399597, 0.47999998927116394], [0.58992999792099, 0.36000001430511475], [0.33376601338386536, 0.35636401176452637], [0.2874389886856079, 0.7672730088233948], [0.5310670137405396, 0.33374500274658203], [0.5011709928512573, 0.32968801259994507]]",0.4586672782897949,0.4225684106349945,0.5719900131225586,0.3526866734027862,244.2397356033325,225.7194709777832,0.019373383373022,0.1331371515989303,0.9167453050613404,6.824534921328677
test2/00000000/00000077.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000077.jpg,640,427,443.0,111.0,484.0,151.0,0.6857812404632568,0.2491803169250488,0.7626562714576721,0.3644028306007385,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.5963640213012695, 0.30106499791145325], [0.4981819987297058, 0.27653801441192627], [0.3945449888706207, 0.33376601338386536], [0.5509089827537537, 0.32831600308418274], [0.5199999809265137, 0.3174149990081787], [0.6611089706420898, 0.3455660045146942], [0.6600000262260437, 0.3174149990081787], [0.5218179821968079, 0.29833900928497314], [0.5171880125999451, 0.3021079897880554]]",0.5466794967651367,0.3133920133113861,0.3722551167011261,0.3443836271762848,238.2432746887207,147.0518088042736,0.0246895160526037,0.1771562695503235,0.9564273953437804,3.9673328462627744
test2/00000002/00002922.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002922.jpg,500,333,419.0,118.0,444.0,146.0,0.8294000029563904,0.3459459245204925,0.8965999484062195,0.4468468427658081,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.7879999876022339, 0.35885900259017944], [0.25200000405311584, 0.1216220036149025], [0.2800000011920929, 0.1126129999756813], [0.24400000274181366, 0.10060100257396698], [0.23199999332427979, 0.08858899772167206], [0.25, 0.10360399633646011], [0.23000000417232513, 0.09759800136089325], [0.24199999868869781, 0.10210199654102325]]",0.3147500157356262,0.1356985121965408,0.2215838879346847,0.0864624232053756,110.79194396734238,28.7919869273901,0.0106309726834297,0.105376087129116,0.9083943963050842,0.3584418540229415
test2/00000004/00004257.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004257.jpg,640,424,5.0,115.0,45.0,166.0,0.0,0.2591980993747711,0.0868750065565109,0.4035377502441406,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.7654550075531006, 0.2639789879322052], [0.7454550266265869, 0.354544997215271], [0.46909099817276, 0.4286450147628784], [0.6654549837112427, 0.3188680112361908], [0.40363600850105286, 0.3408229947090149], [0.5418180227279663, 0.4807890057563782], [0.4709089994430542, 0.44785600900650024], [0.5036360025405884, 0.28867900371551514], [0.40363600850105286, 0.3902229964733124], [0.46875, 0.43396198749542236]]",0.5437840819358826,0.3748368620872497,0.3322304487228393,0.381225436925888,212.6274871826172,161.63958525657654,0.0719702020287513,0.2116500735282898,0.91090989112854,4.829794655952857
test2/00000000/00000074.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000074.jpg,640,634,393.0,107.0,450.0,178.0,0.5920312404632568,0.1575709730386734,0.7251562476158142,0.2919558584690094,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.554544985294342, 0.7018929719924927], [0.46909099817276, 0.30177798867225647], [0.46181800961494446, 0.3091199994087219], [0.4727270007133484, 0.31829699873924255], [0.42363598942756653, 0.5679090023040771], [0.5581820011138916, 0.7073990106582642], [0.4854550063610077, 0.27608299255371094], [0.48909100890159607, 0.30728399753570557], [0.43090900778770447, 0.6358190178871155], [0.47343799471855164, 0.3028390109539032]]",0.4818891882896423,0.4428420662879944,0.4660005271434784,0.3037168383598327,298.2403373718262,192.556475520134,0.0036483076401054,0.140029564499855,0.9492722153663636,28.691741332513086
test2/00000000/00000347.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000347.jpg,640,427,134.0,277.0,197.0,343.0,0.1967187374830246,0.6332552433013916,0.3204687535762787,0.8187353610992432,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.5418180227279663, 0.8542690277099609], [0.5781819820404053, 0.6389819979667664], [0.8945450186729431, 0.9196720123291016], [0.53090900182724, 0.8597189784049988], [0.4581820070743561, 0.7997660040855408], [0.6188179850578308, 0.8436949849128723], [0.4563640058040619, 0.8569939732551575], [0.3690910041332245, 0.7888649702072144], [0.534375011920929, 0.8548009991645813]]",0.5535871982574463,0.8240848183631897,0.5252492427825928,0.4408549666404724,336.1595153808594,188.2450707554817,0.2050760686397552,0.3842761516571045,0.6351032257080078,65.31135726321517
test2/00000000/00000524.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000000/00000524.jpg,480,640,410.0,26.0,476.0,151.0,0.7639583349227905,0.021093750372529,1.0,0.2554687559604645,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.7206060290336609, 0.07636400312185287], [0.4709089994430542, 0.06727299839258194], [0.4418179988861084, 0.08545500040054321], [0.264847993850708, 0.08181799948215485], [0.46363601088523865, 0.06181799992918968], [0.466060996055603, 0.06465499848127365], [0.4587880074977875, 0.07090900093317032], [0.4684849977493286, 0.06181799992918968], [0.4604170024394989, 0.06718699634075165]]",0.46839639544487,0.070810779929161,0.0636548027396202,0.0516909770667552,30.5543053150177,33.08222532272339,0.2034363150596618,0.4051929414272308,0.9412387609481812,3.2251906196017317
test2/00000002/00002771.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002771.jpg,640,355,131.0,197.0,239.0,304.0,0.1878124922513961,0.5230985879898071,0.3903124928474426,0.88816899061203,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[0.769091010093689, 0.23449400067329407], [0.5472729802131653, 0.28038400411605835], [0.3527269959449768, 0.31316301226615906], [0.5454549789428711, 0.20827099680900574], [0.7636359930038452, 0.22793899476528168], [0.39090898633003235, 0.24105000495910645], [0.5490909814834595, 0.24105000495910645], [0.5472729802131653, 0.2639949917793274], [0.546875, 0.25352099537849426]]",0.5569255352020264,0.2515407800674438,0.5483852028846741,0.1113511472940445,350.9665298461914,39.5296572893858,0.0969641357660293,0.1404495239257812,0.949655830860138,6.961097647659951
test2/00000004/00004662.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000004/00004662.jpg,640,424,510.0,225.0,605.0,317.0,0.782031238079071,0.5047169923782349,0.960156261920929,0.7735849022865295,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.5145450234413147, 0.5164669752120972], [0.21090899407863617, 0.6509429812431335], [0.20181800425052643, 0.7744429707527161], [0.49272701144218445, 0.6866210103034973], [0.22545500099658966, 0.6262440085411072], [0.4545449912548065, 0.14322499930858612], [0.5727270245552063, 0.6975989937782288], [0.5199999809265137, 0.6344770193099976], [0.18545499444007874, 0.6564319729804993], [0.20781299471855164, 0.6438680291175842]]",0.3585993945598602,0.6030319333076477,0.1747870594263076,0.7445670366287231,111.86371803283691,315.6964235305786,0.0402894951403141,0.2319895774126052,0.8313020467758179,12.64018007618152
test2/00000001/00001448.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000001/00001448.jpg,300,208,164.0,86.0,185.0,109.0,0.5356666445732117,0.4024038314819336,0.6276666522026062,0.5350961685180664,"[1, 2, 3, 4, 5, 6]","[[0.40062201023101807, 0.699999988079071], [0.46302199363708496, 0.4866670072078705], [0.24346700310707092, 0.6700000166893005], [0.016977999359369278, 0.5533329844474792], [0.12097799777984619, 0.44666698575019836], [0.013333000242710114, 0.5480769872665405]]",0.2097333520650863,0.567457377910614,0.1272011250257492,0.5014129877090454,38.16033750772476,104.29390144348145,0.0550985671579837,0.1057044491171836,0.8876121044158936,10.752255566917714
test2/00000001/00001397.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000001/00001397.jpg,640,480,382.0,315.0,484.0,397.0,0.5809375047683716,0.6141666173934937,0.7721875309944153,0.8691666722297668,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.5018180012702942, 0.43212100863456726], [0.5199999809265137, 0.43454501032829285], [0.5418180227279663, 0.41515201330184937], [0.5218179821968079, 0.3812119960784912], [0.5436360239982605, 0.40303000807762146], [0.5201640129089355, 0.440993994474411], [0.5327270030975342, 0.4248479902744293], [0.5109090209007263, 0.466060996055603], [0.5272729992866516, 0.466060996055603], [0.5234379768371582, 0.42708298563957214]]",0.5243600606918335,0.4291107058525085,0.590764045715332,0.6927326917648315,378.0889892578125,332.51169204711914,0.2353957742452621,0.2718566656112671,0.993121862411499,34.33807187821051
test2/00000002/00002943.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002943.jpg,640,433,129.0,61.0,192.0,135.0,0.1814062595367431,0.1237875372171402,0.3201562464237213,0.3288683593273163,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0.30363601446151733, 0.41937899589538574], [0.2963640093803406, 0.4435650110244751], [0.29818201065063477, 0.42206600308418274], [0.31818199157714844, 0.46506398916244507], [0.3199999928474426, 0.4596889913082123], [0.3056179881095886, 0.43343299627304077], [0.2825450003147125, 0.47194400429725647], [0.3109090030193329, 0.4381900131702423], [0.3109090030193329, 0.4596889913082123], [0.3046880066394806, 0.4434179961681366]]",0.3051033318042755,0.4456437230110168,0.4668944478034973,0.6594697833061218,298.8124465942383,285.55041617155075,0.2447631657123565,0.2681379318237304,0.9882276654243468,12.605045100466226
test2/00000003/00003251.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000003/00003251.jpg,427,640,387.0,86.0,424.0,155.0,0.851873517036438,0.1235937625169754,1.0,0.2529687285423279,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.7779650092124939, 0.20181800425052643], [0.18115800619125366, 0.8109089732170105], [0.49182501435279846, 0.2800000011920929], [0.4972749948501587, 0.4000000059604645], [0.5327020287513733, 0.28909099102020264], [0.5, 0.3109090030193329], [0.19314900040626526, 0.8010179996490479], [0.5058550238609314, 0.29218700528144836]]",0.4599911570549011,0.4232414960861206,0.1964314579963684,0.813348114490509,83.87623256444931,520.5427932739258,0.0127595560625195,0.4707939028739929,0.8598947525024414,13.830949408871161
test2/00000002/00002241.jpg,/home/jinwoongjung/MTGS/data/gazefollow_extended/test2/00000002/00002241.jpg,427,640,176.0,385.0,204.0,416.0,0.4014051258563995,0.5967187285423279,0.4885246157646179,0.6548437476158142,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.2220350056886673, 0.12181799858808517], [0.7425379753112793, 0.7545449733734131], [0.21658499538898468, 0.12909099459648132], [0.21658499538898468, 0.12363599985837936], [0.24111099541187286, 0.1309089958667755], [0.219310000538826, 0.1163640022277832], [0.23293599486351013, 0.11999999731779099], [0.22248199582099915, 0.12187500298023224]]",0.2891977429389953,0.2022797465324401,0.217909887433052,0.1172708496451377,93.04752193391325,75.05334377288818,0.001668139360845,0.1109435483813285,0.8599854707717896,3.86732755668833
